"participant","pic","sound","condition","run","rt","accuracy","SOA"
17,"pear","fort","unrelated_med",1,778.254,1,-150
24,"lake","mouse","mediated",1,778.254,1,-150
38,"plane","shin","mediated",1,778.254,1,-150
39,"couch","bed","category",1,778.254,1,-150
40,"plane","count","unrelated_med",1,778.254,1,-150
41,"flute","whiskey","mediated",1,778.254,1,-150
18,"hammer","drip","mediated",1,777.2562,1,-150
32,"lake","mountain","category",1,777.2562,1,-150
39,"camel","horse","category",1,777.2562,1,-150
42,"hammer","drill","category",1,777.2562,1,-150
24,"table","coal","unrelated_med",1,776.2585,1,-150
33,"sock","tie","category",1,776.2585,1,-150
34,"star","moon","category",1,776.2585,1,-150
38,"horse","earth","unrelated_med",1,776.2585,1,-150
40,"truck","card","mediated",1,776.2585,1,-150
6,"truck","card","mediated",1,775.2608,1,-150
23,"car","tablet","unrelated_med",1,775.2608,1,-150
33,"table","chair","category",1,775.2608,1,-150
38,"moon","stalk","mediated",1,775.2608,1,-150
38,"drum","harbour","mediated",1,775.2608,1,-150
41,"horse","camera","mediated",1,775.2608,1,-150
42,"drum","harbour","mediated",1,775.2608,1,-150
11,"tie","soap","mediated",1,774.263,1,-150
12,"pear","harp","unrelated_cat",1,774.263,1,-150
41,"pig","sheet","mediated",1,774.263,1,-150
41,"car","tablet","unrelated_med",1,774.263,1,-150
42,"whistle","flute","category",1,774.263,1,-150
6,"drum","pear","unrelated_cat",1,773.2653,1,-150
31,"drill","hamper","mediated",1,773.2653,1,-150
34,"chair","ham","unrelated_med",1,773.2653,1,-150
40,"pear","fort","unrelated_med",1,773.2653,1,-150
41,"star","truffle","unrelated_med",1,773.2653,1,-150
6,"horse","camera","mediated",1,772.2676,1,-150
17,"leg","beans","unrelated_cat",1,772.2676,1,-150
35,"tie","hammer","unrelated_cat",1,772.2676,1,-150
37,"mountain","lace","mediated",1,772.2676,1,-150
41,"coat","harbour","unrelated_med",1,772.2676,1,-150
41,"bed","couch","category",1,772.2676,1,-150
12,"truck","mouth","unrelated_cat",1,771.2698,1,-150
18,"mountain","lake","category",1,771.2698,1,-150
23,"tie","soap","mediated",1,771.2698,1,-150
24,"pig","mound","unrelated_med",1,771.2698,1,-150
33,"hat","coat","category",1,771.2698,1,-150
35,"beans","ear","unrelated_cat",1,771.2698,1,-150
35,"mountain","flute","unrelated_cat",1,771.2698,1,-150
38,"leg","lemming","unrelated_med",1,771.2698,1,-150
41,"leg","ear","category",1,771.2698,1,-150
42,"beans","carrot","category",1,771.2698,1,-150
42,"beans","hamper","unrelated_med",1,771.2698,1,-150
24,"table","star","unrelated_cat",1,770.2721,1,-150
39,"lake","mountain","category",1,770.2721,1,-150
40,"star","truffle","unrelated_med",1,770.2721,1,-150
41,"harp","lace","unrelated_med",1,770.2721,1,-150
17,"tie","hammer","unrelated_cat",1,769.2744,1,-150
18,"bed","count","mediated",1,769.2744,1,-150
23,"drum","pear","unrelated_cat",1,769.2744,1,-150
35,"fork","coat","unrelated_cat",1,769.2744,1,-150
40,"chair","moon","unrelated_cat",1,769.2744,1,-150
40,"coat","harbour","unrelated_med",1,769.2744,1,-150
24,"hat","drill","unrelated_cat",1,768.2766,1,-150
42,"flute","sock","unrelated_cat",1,768.2766,1,-150
6,"sock","whiskey","unrelated_med",1,767.2789,1,-150
17,"plane","count","unrelated_med",1,767.2789,1,-150
17,"bed","count","mediated",1,767.2789,1,-150
18,"star","moon","category",1,767.2789,1,-150
18,"horse","camel","category",1,767.2789,1,-150
31,"moon","table","unrelated_cat",1,767.2789,1,-150
31,"knife","fork","category",1,767.2789,1,-150
31,"carrot","drip","unrelated_med",1,767.2789,1,-150
36,"table","chair","category",1,767.2789,1,-150
36,"beans","hamper","unrelated_med",1,767.2789,1,-150
37,"pig","mound","unrelated_med",1,767.2789,1,-150
42,"sock","knife","unrelated_cat",1,767.2789,1,-150
42,"bed","soap","unrelated_med",1,767.2789,1,-150
12,"lemon","pearl","mediated",1,766.2812,1,-150
12,"fork","coat","unrelated_cat",1,766.2812,1,-150
24,"coat","harbour","unrelated_med",1,766.2812,1,-150
34,"lake","mouse","mediated",1,766.2812,1,-150
37,"bed","mountain","unrelated_cat",1,766.2812,1,-150
37,"pig","sheep","category",1,766.2812,1,-150
38,"knife","camel","unrelated_cat",1,766.2812,1,-150
39,"bed","soap","unrelated_med",1,766.2812,1,-150
40,"whistle","fluid","mediated",1,766.2812,1,-150
40,"camel","horse","category",1,766.2812,1,-150
18,"coat","fork","unrelated_cat",1,765.2834,1,-150
33,"carrot","beach","mediated",1,765.2834,1,-150
33,"lemon","pear","category",1,765.2834,1,-150
33,"carrot","drip","unrelated_med",1,765.2834,1,-150
35,"lemon","pearl","mediated",1,765.2834,1,-150
42,"flute","whiskey","mediated",1,765.2834,1,-150
42,"horse","camel","category",1,765.2834,1,-150
6,"fork","coat","unrelated_cat",1,764.2857,1,-150
5,"horse","ship","unrelated_cat",1,764.2857,1,-150
18,"whistle","flute","category",1,764.2857,1,-150
35,"pig","mound","unrelated_med",1,764.2857,1,-150
37,"pig","sheet","mediated",1,764.2857,1,-150
38,"camel","legend","unrelated_med",1,764.2857,1,-150
11,"chair","moon","unrelated_cat",1,763.288,1,-150
17,"horse","earth","unrelated_med",1,763.288,1,-150
18,"star","mood","mediated",1,763.288,1,-150
18,"coat","harbour","unrelated_med",1,763.288,1,-150
18,"beans","carriage","mediated",1,763.288,1,-150
23,"star","mood","mediated",1,763.288,1,-150
23,"fork","knife","category",1,763.288,1,-150
24,"whistle","mood","unrelated_med",1,763.288,1,-150
31,"whistle","mood","unrelated_med",1,763.288,1,-150
32,"drill","hammer","category",1,763.288,1,-150
37,"car","truffle","mediated",1,763.288,1,-150
37,"sheep","pig","category",1,763.288,1,-150
38,"star","moon","category",1,763.288,1,-150
41,"truck","chain","unrelated_med",1,763.288,1,-150
42,"plane","count","unrelated_med",1,763.288,1,-150
42,"lemon","whistle","unrelated_cat",1,763.288,1,-150
6,"knife","fork","category",1,762.2902,1,-150
12,"plane","count","unrelated_med",1,762.2902,1,-150
18,"plane","shin","mediated",1,762.2902,1,-150
18,"truck","chain","unrelated_med",1,762.2902,1,-150
31,"pig","mound","unrelated_med",1,762.2902,1,-150
37,"coat","hat","category",1,762.2902,1,-150
38,"pear","lemon","category",1,762.2902,1,-150
41,"truck","card","mediated",1,762.2902,1,-150
42,"truck","card","mediated",1,762.2902,1,-150
17,"leg","ear","category",1,761.2925,1,-150
18,"ear","pearl","unrelated_med",1,761.2925,1,-150
34,"mouth","hanger","mediated",1,761.2925,1,-150
37,"hammer","drip","mediated",1,761.2925,1,-150
39,"horse","earth","unrelated_med",1,761.2925,1,-150
40,"couch","lake","unrelated_cat",1,761.2925,1,-150
5,"truck","mouth","unrelated_cat",1,760.2948,1,-150
18,"star","truffle","unrelated_med",1,760.2948,1,-150
23,"tie","fluid","unrelated_med",1,760.2948,1,-150
24,"mountain","shin","unrelated_med",1,760.2948,1,-150
24,"knife","fort","mediated",1,760.2948,1,-150
38,"sock","whiskey","unrelated_med",1,760.2948,1,-150
40,"truck","car","category",1,760.2948,1,-150
41,"horse","camel","category",1,760.2948,1,-150
42,"whistle","carrot","unrelated_cat",1,760.2948,1,-150
6,"plane","hat","unrelated_cat",1,759.2971,1,-150
17,"carrot","beach","mediated",1,759.2971,1,-150
23,"beans","carrot","category",1,759.2971,1,-150
23,"lake","card","unrelated_med",1,759.2971,1,-150
24,"coat","fork","unrelated_cat",1,759.2971,1,-150
32,"whistle","flute","category",1,759.2971,1,-150
33,"sheep","car","unrelated_cat",1,759.2971,1,-150
34,"flute","whiskey","mediated",1,759.2971,1,-150
35,"bed","couch","category",1,759.2971,1,-150
37,"harp","lace","unrelated_med",1,759.2971,1,-150
11,"leg","ear","category",1,758.2993,1,-150
17,"hammer","pig","unrelated_cat",1,758.2993,1,-150
23,"ship","plant","mediated",1,758.2993,1,-150
34,"mountain","flute","unrelated_cat",1,758.2993,1,-150
35,"plane","count","unrelated_med",1,758.2993,1,-150
42,"mountain","shin","unrelated_med",1,758.2993,1,-150
5,"beans","carrot","category",1,757.3016,1,-150
5,"leg","ear","category",1,757.3016,1,-150
17,"drum","harbour","mediated",1,757.3016,1,-150
37,"tie","soap","mediated",1,757.3016,1,-150
42,"sheep","pig","category",1,757.3016,1,-150
17,"couch","lake","unrelated_cat",1,756.3039,1,-150
31,"pig","sheet","mediated",1,756.3039,1,-150
37,"hammer","pill","unrelated_med",1,756.3039,1,-150
39,"moon","stalk","mediated",1,756.3039,1,-150
39,"beans","ear","unrelated_cat",1,756.3039,1,-150
39,"truck","chain","unrelated_med",1,756.3039,1,-150
40,"beans","carrot","category",1,756.3039,1,-150
6,"moon","plant","unrelated_med",1,755.3061,1,-150
17,"carrot","beans","category",1,755.3061,1,-150
23,"bed","mountain","unrelated_cat",1,755.3061,1,-150
24,"sock","tide","mediated",1,755.3061,1,-150
24,"ear","leg","category",1,755.3061,1,-150
33,"coat","hat","category",1,755.3061,1,-150
40,"couch","bell","mediated",1,755.3061,1,-150
5,"moon","stalk","mediated",1,754.3084,1,-150
11,"beans","ear","unrelated_cat",1,754.3084,1,-150
23,"carrot","beach","mediated",1,754.3084,1,-150
34,"table","star","unrelated_cat",1,754.3084,1,-150
35,"bed","count","mediated",1,754.3084,0,-150
38,"tie","hammer","unrelated_cat",1,754.3084,1,-150
41,"camel","plane","unrelated_cat",1,754.3084,1,-150
42,"pig","sheep","category",1,754.3084,1,-150
18,"truck","mouth","unrelated_cat",1,753.3107,1,-150
23,"mountain","shin","unrelated_med",1,753.3107,1,-150
24,"whistle","carrot","unrelated_cat",1,753.3107,1,-150
34,"drill","hamper","mediated",1,753.3107,1,-150
39,"table","chain","mediated",1,753.3107,1,-150
39,"pig","mound","unrelated_med",1,753.3107,1,-150
6,"camel","house","mediated",1,752.3129,1,-150
33,"hat","coal","mediated",1,752.3129,1,-150
34,"plane","ship","category",1,752.3129,1,-150
5,"pig","sheet","mediated",1,751.3152,1,-150
17,"pear","harp","unrelated_cat",1,751.3152,1,-150
18,"sheep","pill","mediated",1,751.3152,1,-150
23,"plane","ship","category",1,751.3152,1,-150
31,"couch","tide","unrelated_med",1,751.3152,1,-150
37,"sock","tie","category",1,751.3152,1,-150
31,"star","truffle","unrelated_med",1,750.3175,1,-150
31,"harp","drug","mediated",1,750.3175,1,-150
32,"chair","moon","unrelated_cat",1,750.3175,1,-150
36,"bed","count","mediated",1,750.3175,1,-150
36,"drill","hammer","category",1,750.3175,1,-150
37,"moon","stalk","mediated",1,750.3175,1,-150
39,"coat","fork","unrelated_cat",1,750.3175,1,-150
40,"drum","harbour","mediated",1,750.3175,1,-150
41,"harp","drug","mediated",1,750.3175,1,-150
42,"moon","plant","unrelated_med",1,750.3175,1,-150
11,"lake","mountain","category",1,749.3197,1,-150
24,"couch","lake","unrelated_cat",1,749.3197,1,-150
24,"fork","knight","mediated",1,749.3197,1,-150
32,"pig","truck","unrelated_cat",1,749.3197,1,-150
35,"lake","card","unrelated_med",1,749.3197,1,-150
35,"fork","knife","category",1,749.3197,1,-150
40,"leg","earth","mediated",1,749.3197,1,-150
41,"lake","chair","unrelated_cat",1,749.3197,1,-150
17,"knife","camera","unrelated_med",1,748.322,1,-150
36,"harp","drug","mediated",1,748.322,1,-150
37,"beans","carrot","category",1,748.322,1,-150
41,"plane","count","unrelated_med",1,748.322,1,-150
42,"star","moon","category",1,748.322,1,-150
6,"knife","camera","unrelated_med",1,747.3243,1,-150
12,"mouth","beach","unrelated_med",1,747.3243,1,-150
12,"carrot","drip","unrelated_med",1,747.3243,1,-150
35,"star","truffle","unrelated_med",1,747.3243,1,-150
37,"chair","table","category",1,747.3243,1,-150
39,"star","bed","unrelated_cat",1,747.3243,1,-150
40,"hammer","pig","unrelated_cat",1,747.3243,1,-150
6,"carrot","beans","category",1,746.3265,1,-150
17,"sock","whiskey","unrelated_med",1,746.3265,1,-150
23,"drill","hammer","category",1,746.3265,1,-150
24,"moon","star","category",1,746.3265,1,-150
24,"leg","beans","unrelated_cat",1,746.3265,1,-150
11,"pig","sheet","mediated",1,745.3288,1,-150
12,"lemon","pear","category",1,745.3288,1,-150
17,"couch","bed","category",1,745.3288,1,-150
23,"star","bed","unrelated_cat",1,745.3288,1,-150
33,"coat","ham","mediated",1,745.3288,1,-150
34,"leg","beans","unrelated_cat",1,745.3288,1,-150
34,"table","chair","category",1,745.3288,1,-150
42,"leg","lemming","unrelated_med",1,745.3288,1,-150
23,"harp","lemon","unrelated_cat",1,744.3311,1,-150
41,"bed","mountain","unrelated_cat",1,744.3311,1,-150
42,"plane","shin","mediated",1,744.3311,1,-150
6,"mountain","lace","mediated",1,743.3333,1,-150
23,"flute","sock","unrelated_cat",1,743.3333,1,-150
31,"moon","plant","unrelated_med",1,743.3333,1,-150
32,"pear","lemming","mediated",1,743.3333,1,-150
35,"whistle","mood","unrelated_med",1,743.3333,1,-150
35,"fork","house","unrelated_med",1,743.3333,1,-150
37,"fork","knife","category",1,743.3333,1,-150
17,"star","bed","unrelated_cat",1,742.3356,1,-150
18,"pear","lemming","mediated",1,742.3356,1,-150
23,"mountain","flute","unrelated_cat",1,742.3356,1,-150
23,"hammer","pig","unrelated_cat",1,742.3356,1,-150
31,"pig","truck","unrelated_cat",1,742.3356,1,-150
31,"mouth","tie","unrelated_cat",1,742.3356,1,-150
35,"mouth","tie","unrelated_cat",1,742.3356,1,-150
40,"beans","carriage","mediated",1,742.3356,1,-150
40,"camel","plane","unrelated_cat",1,742.3356,1,-150
41,"drill","hamper","mediated",1,742.3356,1,-150
18,"lake","mountain","category",1,741.3379,1,-150
41,"beans","carriage","mediated",1,741.3379,1,-150
24,"horse","camel","category",1,740.3401,1,-150
38,"mountain","lace","mediated",1,740.3401,1,-150
17,"truck","card","mediated",1,739.3424,1,-150
34,"coat","harbour","unrelated_med",1,739.3424,1,-150
40,"hand","mound","mediated",1,739.3424,1,-150
42,"leg","earth","mediated",1,739.3424,1,-150
6,"tie","soap","mediated",1,738.3447,1,-150
5,"lake","chair","unrelated_cat",1,738.3447,1,-150
34,"truck","mouth","unrelated_cat",1,738.3447,1,-150
34,"pig","mound","unrelated_med",1,738.3447,1,-150
38,"mountain","flute","unrelated_cat",1,738.3447,1,-150
41,"car","truck","category",1,738.3447,1,-150
5,"lemon","whistle","unrelated_cat",1,737.3469,1,-150
31,"horse","earth","unrelated_med",1,737.3469,1,-150
32,"coat","ham","mediated",1,737.3469,1,-150
32,"truck","car","category",1,737.3469,1,-150
37,"couch","bed","category",1,737.3469,1,-150
37,"fork","coat","unrelated_cat",1,737.3469,1,-150
40,"bed","couch","category",1,737.3469,1,-150
40,"carrot","drip","unrelated_med",1,737.3469,1,-150
5,"table","star","unrelated_cat",1,736.3492,1,-150
11,"lake","mouse","mediated",1,736.3492,1,-150
24,"beans","hamper","unrelated_med",1,736.3492,1,-150
24,"drum","harp","category",1,736.3492,1,-150
37,"hammer","pig","unrelated_cat",1,736.3492,1,-150
37,"plane","count","unrelated_med",1,736.3492,1,-150
37,"drill","horse","unrelated_cat",1,736.3492,1,-150
37,"lemon","pear","category",1,736.3492,1,-150
18,"drill","hamper","mediated",1,735.3515,1,-150
18,"flute","stalk","unrelated_med",1,735.3515,1,-150
18,"lake","mouse","mediated",1,735.3515,1,-150
31,"moon","star","category",1,735.3515,1,-150
34,"ear","leg","category",1,735.3515,1,-150
42,"harp","lemon","unrelated_cat",1,735.3515,1,-150
42,"moon","table","unrelated_cat",1,735.3515,1,-150
12,"coat","ham","mediated",1,734.3537,1,-150
32,"horse","camel","category",1,734.3537,1,-150
33,"fork","house","unrelated_med",1,734.3537,1,-150
34,"bed","soap","unrelated_med",1,734.3537,1,-150
35,"chair","ham","unrelated_med",1,734.3537,1,-150
37,"leg","earth","mediated",1,734.3537,1,-150
38,"flute","whistle","category",1,734.3537,1,-150
41,"ear","leg","category",1,734.3537,1,-150
41,"leg","beans","unrelated_cat",1,734.3537,1,-150
11,"bed","soap","unrelated_med",1,733.356,1,-150
17,"drill","sheet","unrelated_med",1,733.356,1,-150
17,"mouth","beach","unrelated_med",1,733.356,1,-150
18,"couch","bed","category",1,733.356,0,-150
33,"plane","hat","unrelated_cat",1,733.356,1,-150
33,"sheep","hanger","unrelated_med",1,733.356,1,-150
34,"leg","ear","category",1,733.356,1,-150
35,"leg","ear","category",1,733.356,1,-150
37,"drill","hammer","category",1,733.356,1,-150
40,"flute","sock","unrelated_cat",1,733.356,1,-150
40,"flute","whiskey","mediated",1,733.356,1,-150
40,"coat","ham","mediated",1,733.356,1,-150
42,"tie","sock","category",1,733.356,1,-150
42,"ear","leg","category",1,733.356,1,-150
17,"beans","carrot","category",1,732.3583,1,-150
18,"hat","coal","mediated",1,732.3583,1,-150
24,"drill","hamper","mediated",1,732.3583,1,-150
31,"tie","soap","mediated",1,732.3583,1,-150
35,"table","chain","mediated",1,732.3583,1,-150
36,"camel","legend","unrelated_med",1,732.3583,1,-150
38,"tie","soap","mediated",1,732.3583,1,-150
41,"mountain","shin","unrelated_med",1,732.3583,1,-150
6,"truck","mouth","unrelated_cat",1,731.3605,1,-150
11,"pig","sheep","category",1,731.3605,1,-150
17,"camel","horse","category",1,731.3605,1,-150
32,"plane","shin","mediated",1,731.3605,1,-150
35,"hand","carriage","unrelated_med",1,731.3605,1,-150
39,"coat","hat","category",1,731.3605,1,-150
39,"ship","plane","category",1,731.3605,1,-150
40,"leg","ear","category",1,731.3605,1,-150
5,"drum","harbour","mediated",1,730.3628,1,-150
5,"whistle","fluid","mediated",1,730.3628,1,-150
18,"moon","table","unrelated_cat",1,730.3628,1,-150
18,"pig","sheet","mediated",1,730.3628,1,-150
31,"lake","chair","unrelated_cat",1,730.3628,1,-150
34,"whistle","mood","unrelated_med",1,730.3628,1,-150
37,"drum","pear","unrelated_cat",1,730.3628,1,-150
37,"bed","soap","unrelated_med",1,730.3628,1,-150
5,"fork","knife","category",1,729.3651,1,-150
35,"couch","bed","category",1,729.3651,1,-150
35,"sheep","pill","mediated",1,729.3651,1,-150
39,"harp","drug","mediated",1,729.3651,1,-150
40,"plane","shin","mediated",1,729.3651,1,-150
40,"sheep","hanger","unrelated_med",1,728.3673,1,-150
41,"harp","drum","category",1,728.3673,1,-150
17,"mouth","hanger","mediated",1,727.3696,1,-150
34,"drill","sheet","unrelated_med",1,727.3696,1,-150
37,"lemon","whistle","unrelated_cat",1,727.3696,1,-150
41,"mouth","hand","category",1,727.3696,1,-150
42,"hammer","drip","mediated",1,727.3696,1,-150
6,"sheep","pig","category",1,726.3719,1,-150
5,"moon","table","unrelated_cat",1,726.3719,1,-150
17,"sock","tie","category",1,726.3719,1,-150
17,"truck","car","category",1,726.3719,1,-150
31,"ship","plant","mediated",1,726.3719,1,-150
38,"bed","mountain","unrelated_cat",1,726.3719,1,-150
38,"moon","table","unrelated_cat",1,726.3719,1,-150
38,"bed","soap","unrelated_med",1,726.3719,1,-150
6,"sheep","pill","mediated",1,725.3741,1,-150
17,"coat","hat","category",1,725.3741,1,-150
23,"leg","ear","category",1,725.3741,1,-150
31,"harp","lemon","unrelated_cat",1,725.3741,1,-150
31,"tie","hammer","unrelated_cat",1,725.3741,1,-150
31,"ear","pearl","unrelated_med",1,725.3741,1,-150
34,"beans","carrot","category",1,725.3741,1,-150
39,"drill","sheet","unrelated_med",1,725.3741,1,-150
42,"ear","couch","unrelated_cat",1,725.3741,1,-150
42,"sheep","car","unrelated_cat",1,725.3741,1,-150
17,"drill","hammer","category",1,724.3764,1,-150
17,"drum","pear","unrelated_cat",1,724.3764,1,-150
17,"lemon","pear","category",1,724.3764,1,-150
17,"ear","pearl","unrelated_med",1,724.3764,1,-150
18,"mouth","hand","category",1,724.3764,1,-150
34,"hand","carriage","unrelated_med",1,724.3764,1,-150
36,"lake","mouse","mediated",1,724.3764,1,-150
37,"ship","plane","category",1,724.3764,1,-150
39,"couch","tide","unrelated_med",1,724.3764,1,-150
41,"coat","fork","unrelated_cat",1,724.3764,1,-150
41,"camel","horse","category",1,724.3764,1,-150
17,"car","hand","unrelated_cat",1,723.3787,1,-150
17,"camel","plane","unrelated_cat",1,723.3787,1,-150
31,"car","truck","category",1,723.3787,1,-150
31,"coat","fork","unrelated_cat",1,723.3787,1,-150
35,"fork","knight","mediated",1,723.3787,1,-150
36,"lake","chair","unrelated_cat",1,723.3787,1,-150
37,"leg","beans","unrelated_cat",1,723.3787,1,-150
38,"lemon","pearl","mediated",1,723.3787,1,-150
39,"flute","whistle","category",1,723.3787,1,-150
40,"mouth","hand","category",1,723.3787,1,-150
41,"mouth","beach","unrelated_med",1,723.3787,1,-150
5,"moon","star","category",1,722.381,1,-150
17,"sheep","pill","mediated",1,722.381,1,-150
31,"plane","count","unrelated_med",1,722.381,1,-150
34,"pear","harp","unrelated_cat",1,722.381,1,-150
35,"chair","table","category",1,722.381,1,-150
37,"chair","tablet","mediated",1,722.381,1,-150
37,"horse","earth","unrelated_med",1,722.381,1,-150
42,"pig","truck","unrelated_cat",1,722.381,1,-150
5,"bed","count","mediated",1,721.3832,1,-150
17,"table","coal","unrelated_med",1,721.3832,1,-150
23,"drum","harp","category",1,721.3832,1,-150
24,"drill","horse","unrelated_cat",1,721.3832,1,-150
36,"beans","ear","unrelated_cat",1,721.3832,1,-150
38,"star","truffle","unrelated_med",1,721.3832,1,-150
41,"table","star","unrelated_cat",1,721.3832,1,-150
17,"hand","sheep","unrelated_cat",1,720.3855,1,-150
17,"fork","knight","mediated",1,720.3855,1,-150
31,"knife","fort","mediated",1,720.3855,1,-150
34,"ear","legend","mediated",1,720.3855,1,-150
37,"beans","ear","unrelated_cat",1,720.3855,1,-150
40,"ear","pearl","unrelated_med",1,720.3855,1,-150
41,"plane","shin","mediated",1,720.3855,1,-150
6,"sock","tide","mediated",1,719.3878,1,-150
5,"star","mood","mediated",1,719.3878,1,-150
42,"tie","hammer","unrelated_cat",1,719.3878,1,-150
42,"coat","hat","category",1,719.3878,1,-150
6,"hand","mouth","category",1,718.39,1,-150
5,"car","tablet","unrelated_med",1,718.39,1,-150
17,"plane","hat","unrelated_cat",1,718.39,1,-150
18,"tie","fluid","unrelated_med",1,718.39,1,-150
5,"leg","lemming","unrelated_med",1,717.3923,1,-150
11,"horse","camera","mediated",1,717.3923,1,-150
11,"whistle","flute","category",1,717.3923,1,-150
23,"car","truffle","mediated",1,717.3923,1,-150
31,"beans","ear","unrelated_cat",1,717.3923,1,-150
31,"mountain","lake","category",1,717.3923,1,-150
35,"beans","carrot","category",1,717.3923,1,-150
42,"moon","stalk","mediated",1,717.3923,0,-150
23,"mouth","beach","unrelated_med",1,716.3946,1,-150
23,"plane","shin","mediated",1,716.3946,1,-150
23,"pear","fort","unrelated_med",1,716.3946,1,-150
32,"horse","camera","mediated",1,716.3946,1,-150
35,"mouth","hanger","mediated",1,716.3946,1,-150
37,"lemon","pearl","mediated",1,716.3946,1,-150
38,"hammer","drill","category",1,716.3946,1,-150
40,"harp","drum","category",1,716.3946,1,-150
41,"whistle","mood","unrelated_med",1,716.3946,1,-150
6,"star","mood","mediated",1,715.3968,1,-150
5,"horse","earth","unrelated_med",1,715.3968,1,-150
17,"car","tablet","unrelated_med",1,715.3968,1,-150
17,"harp","lemon","unrelated_cat",1,715.3968,1,-150
18,"hammer","pill","unrelated_med",1,715.3968,1,-150
23,"lemon","pearl","mediated",1,715.3968,1,-150
23,"knife","camel","unrelated_cat",1,715.3968,1,-150
31,"mountain","lace","mediated",1,715.3968,1,-150
34,"flute","stalk","unrelated_med",1,715.3968,1,-150
35,"tie","fluid","unrelated_med",1,715.3968,1,-150
35,"hand","mound","mediated",1,715.3968,1,-150
38,"sheep","pill","mediated",1,715.3968,1,-150
40,"drum","mouse","unrelated_med",1,715.3968,1,-150
41,"tie","fluid","unrelated_med",1,715.3968,1,-150
42,"camel","plane","unrelated_cat",1,715.3968,1,-150
23,"drill","hamper","mediated",1,714.3991,1,-150
24,"moon","table","unrelated_cat",1,714.3991,1,-150
32,"flute","whiskey","mediated",1,714.3991,1,-150
33,"hammer","pill","unrelated_med",1,714.3991,1,-150
41,"tie","sock","category",1,714.3991,1,-150
41,"chair","ham","unrelated_med",1,714.3991,1,-150
6,"harp","lace","unrelated_med",1,713.4014,1,-150
18,"lake","card","unrelated_med",1,713.4014,1,-150
31,"ear","couch","unrelated_cat",1,713.4014,1,-150
31,"ship","plane","category",1,713.4014,1,-150
33,"hand","mouth","category",1,713.4014,1,-150
35,"whistle","flute","category",1,713.4014,1,-150
37,"plane","ship","category",1,713.4014,1,-150
38,"plane","ship","category",1,713.4014,1,-150
39,"drum","mouse","unrelated_med",1,713.4014,1,-150
40,"coat","fork","unrelated_cat",1,713.4014,1,-150
5,"horse","camera","mediated",1,712.4036,1,-150
23,"knife","fork","category",1,712.4036,1,-150
24,"fork","coat","unrelated_cat",1,712.4036,1,-150
24,"coat","hat","category",1,712.4036,1,-150
35,"horse","ship","unrelated_cat",1,712.4036,1,-150
36,"flute","whiskey","mediated",1,712.4036,1,-150
40,"knife","fort","mediated",1,712.4036,1,-150
41,"whistle","flute","category",1,712.4036,1,-150
31,"drum","harbour","mediated",1,711.4059,1,-150
34,"star","truffle","unrelated_med",1,711.4059,1,-150
37,"coat","fork","unrelated_cat",1,711.4059,1,-150
39,"plane","ship","category",1,711.4059,1,-150
41,"fork","house","unrelated_med",1,711.4059,1,-150
17,"sheep","hanger","unrelated_med",1,710.4082,1,-150
23,"horse","earth","unrelated_med",1,710.4082,1,-150
23,"couch","bed","category",1,710.4082,1,-150
24,"pig","sheep","category",1,710.4082,1,-150
31,"car","tablet","unrelated_med",1,710.4082,1,-150
34,"pear","fort","unrelated_med",1,710.4082,1,-150
38,"fork","knight","mediated",1,710.4082,1,-150
38,"horse","camera","mediated",1,710.4082,1,-150
39,"table","star","unrelated_cat",1,710.4082,1,-150
40,"moon","plant","unrelated_med",1,710.4082,1,-150
42,"car","truffle","mediated",1,710.4082,1,-150
11,"whistle","mood","unrelated_med",1,709.4104,1,-150
17,"harp","lace","unrelated_med",1,709.4104,1,-150
18,"horse","ship","unrelated_cat",1,709.4104,1,-150
23,"bed","soap","unrelated_med",1,709.4104,1,-150
38,"harp","drum","category",1,709.4104,1,-150
40,"coat","hat","category",1,709.4104,1,-150
40,"fork","coat","unrelated_cat",1,709.4104,1,-150
40,"drum","harp","category",1,709.4104,1,-150
41,"moon","table","unrelated_cat",1,709.4104,1,-150
5,"bed","soap","unrelated_med",1,708.4127,1,-150
18,"car","truck","category",1,708.4127,1,-150
23,"bed","couch","category",1,708.4127,1,-150
31,"lemon","pear","category",1,708.4127,1,-150
32,"fork","knight","mediated",1,708.4127,1,-150
5,"truck","car","category",1,707.415,1,-150
23,"truck","car","category",1,707.415,1,-150
31,"star","bed","unrelated_cat",1,707.415,1,-150
32,"camel","plane","unrelated_cat",1,707.415,1,-150
35,"carrot","beans","category",1,707.415,1,-150
35,"moon","plant","unrelated_med",1,707.415,1,-150
37,"mouth","tie","unrelated_cat",1,707.415,1,-150
37,"pig","truck","unrelated_cat",1,707.415,1,-150
39,"knife","fort","mediated",1,707.415,1,-150
39,"star","mood","mediated",1,707.415,1,-150
40,"sheep","car","unrelated_cat",1,707.415,1,-150
11,"beans","hamper","unrelated_med",1,706.4172,1,-150
17,"harp","drum","category",1,706.4172,1,-150
17,"camel","house","mediated",1,706.4172,1,-150
17,"coat","ham","mediated",1,706.4172,1,-150
18,"truck","card","mediated",1,706.4172,1,-150
23,"leg","lemming","unrelated_med",1,706.4172,1,-150
23,"coat","ham","mediated",1,706.4172,1,-150
32,"moon","stalk","mediated",1,706.4172,1,-150
35,"horse","camera","mediated",1,706.4172,1,-150
